,tweet,label
8535,‏الان یه خانمی آب معدنی خورد بطری‌شو انداخت کف پیاده‌رو. یه جوری که بشنوه گفتم: اشکال نداره، من میندازمش سطل آشغال. گفت: هر گُهی می‌خوای بخور =))))),0
8536,‏یه مریضی هم هست که دوس داری همه چیزو تنهایی حل کنی ولی زورت نمیرسه و توی تنهایی خودت تنهاتر میشی...,0
8537,‏واسه خدا میگن هرکه در این بزم مقرب تر است جام بلا بیشترش میدهند بعد از من چه توقعی دارن که کسی که دوستش دارم رو اذیت نکنم و حرصش ندم.,0
8538,‏اگه تو زندگیت به این جمله برسی که: « هیچکس برای نجات من نمیاد » تازه به نقطه شروع بلوغ فکری رسیدی!,0
8539,ورود کشتی‌های روسی به بنادر آمریکا ممنوع می‌شود جو بایدن رئیس‌جمهور آمریکا به زودی فرمان ممنوعیت ورود کشتی‌های روسی به بنادر آمریکا را صادر خواهد کرد.,0
8540,یه سلامی هم بکنیم به اون بی ناموسی که اومده گفته: زیبا رویان وفا ندارند و الکی بقیه رو نسبت به ما بی اعتماد کرده...,1
8541,الان پرویز پرستویی و شاهین صمدپور دارن گرم میکنن برن واسه این پسر اهوازیه که سر زنشو برید رضایت بگیرن,0
8542,‏ولی قبول کنید بداخلاقا خیلی دلرحم تر از اونایی هستن که همیشه تظاهر به مهربونی میکنن :),0
8543,سر کلاس شیمی بودیم، دبیر یه حلقه بنزنی کشید گفت یه حلقه ی؟؟؟؟؟؟؟؟ همه بلند گفتن طلاییییییییییییی:))))))),1
8544,خداییش پسرایی که سرکار میرن نه زندگی دارن نه وقت دارن نه یه رابطه عاشقانه‌ی بدرد بخوری نه تفریح خوبی. واقعا ریدم تو این زندگیامون,0
8545,"‏گیر کردم بین ""منی که دلتنگم"" و""تویی که عین خیالت نیست"" و زورم هم به هیچکدوم‌تون نمیرسه""",0
8546,عبور هواپیماهای انگلیسی از آسمان روسیه ممنوع شد 🔹آژانس حمل‌و‌نقل هوایی فدرال روسیه امروز اعلام کرد که عبور هرگونه هواپیمای بریتانیایی از حریم هوایی این کشور ممنوع است. 🔹این آژانس اعلام کرد این اقدام در پاسخ به تصمیمات غیر دوستانه مقامات هواپیمایی بریتانیا اتخاذ شده است.,0
8547,‏همیشه بدی هایی که میبینیم بخاطر بد بودن طرف مقابل نیس ، شاید قبلش ما دهنشو سرویس کردیم :))),0
8548,‏استوری اینستا خیلی جالبه یه مدت که نمیزاری بعد اون حس میکنی دیگه هیچی ارزش استوری کردن نداره,0
8549,کشنده‌های جدید اروپایی همشون سیستم خودران، رانندگی بین خطوط، ترمز خودکار و حفظ فاصله و رادار ۳۶۰درجه دارن. پس فردا تو جاده دیدین یه تریلی بدون راننده داره سی تن بار رو میکشه و میبره فک نکنین جن زده شدین، راننده‌ش ماشین رو گذاشته روی حالت خودران و رفته اون عقب نشسته داره تریاک میکشه.,1
8550,میگن شبایی ک خوابت نمیبره یکی داره بهت فکر میکنه این نشون میده هیچکس ب من فکر نمیکنه ، چون من سرم میرسه ب بالش خوابم میبره 🥲,1
8551,وزارت دفاع روسیه: ارتش اوکراین از مهماتی از قبیل فسفر ممنوعه توسط سازمان ملل در حومه کی‌یف در نزدیکی فرودگاه گوستومل استفاده کرده است,0
8552,امین حیایی و نادر سلیمانی و... بعد از سالها فعالیت هنری یه سیمرغ بردن زیر خبر برد سیمرغ طناز طباطبایی گم شد اصلا کل خبرهای جشنواره شد حاشیه و برد طناز طباطبایی شد متن اینم شانس اینایه:)),1
8553,کاش یه حدیثم داشتیم که میگفت: بخورید و بنوشید فقط ظرف یه بار مصرفش رو کف خیابون نندازید بیشعورا,0
8554,‏لانگ دیستنس فقط فاصله بین رتبه من و رتبه یک کنکور. خیلی دوستش داشتم ولی فاصله‌مون رو اسنپ می‌گرفتی یه میلیون میشد,1
8555,عمم میگه آب ظرفشویی نمیره جمع میشه اونو درست کن پسرعمم میگه کجا بره از اینجا بهتر بذا بمونه، بعد به من میگن به کی رفتی انقد تنبلی؟😂,1
8556,به گفته روانشناسان، وقتی یک زوج با لحن بچه‌گانه (Baby Talk) با هم حرف میزنن یعنی رابطه‌ای سالم و عاشقانه دارن! این کار نوعی اظهار وجود کودک درون و نیاز به محبت هم هست! یه عمر عجقم عجیجم شوشو موشی و نائنگی میقولی و... رو مسخره کردیم نگو اینا سالم ترند پس ادامه بدین و محبت بقولین,1
8557,‏به ناسا بگید دیگه تلسکوپ نفرسته عکس نگیره. همه‌مون نتیجه گرفتیم که چقدر کوچیک و ناچیزیم، اعتماد به نفسمون رو بهم زده با این کارش.,1
8558,اوکراین: از مرز بلاروس به ما حمله شده است 🔹یگان مرزی اوکراین اعلام کرد مناطق مرزی این کشور با حمایت بلاروس مورد حمله روسیه قرار گرفته است.,0
8559,‏بعضیا فکر میکنن اگر توو هر بحثی شرکت کنن و مخالفت کنن خیلی آدم خفنی میشن؛ دیگه نمیدونن ما به اینا میگیم عقده توجه…,0
8560,واکنش برانکو به شایعه لغو بازی ایران عمان: مسابقه‌ای در کار نبود که من لغوش کنم 🔹امروز شایعه‌ای با هدف خاص در فوتبال منتشر شد مبنی براینکه ایوانکوویچ مانع برگزاری بازی ایران و عمان شده است اما سرمربی تیم ملی عمان تاکید کرد از ابتدا هم قرار نبود ایران و عمان به مصاف هم بروند و هیچ توافق و مسابقه‌ای در کار نبوده است.,1
8561,آخه پنیر! ، تو چطوری روت شد ۳۸ تومن بشی، اونم نه یک کیلوت فقط ۴۰۰ گرم 😒,0
8562,به بلاتکلیفی همدیگه گیر ندید‌، خیلی‌هامون الان بلاتکیفیم. نمیدونیم باید چیکار کنیم...,0
8563,‏برخلاف همهٔ مردم که چهارشنبه‌سوری رو جشن می‌گیرن، خوش‌گذرونی تو این شب، واسه خاندان ما اصلاً شگون نداره. نشون‌به‌اون‌نشون که هر سال، یکی از اعضای فامیل‌مون آسیب می‌بینه؛ مثلاً پیارسال پسردایی‌م افتاد تو آتیش، پارسال دامادِ خاله‌م و امشبم اگه درست هل بدم، شوهرعمه‌م.,1
8564,ادارات دولتی یزد فردا تعطیل شد 🔹با تصمیم ستاد بحران استانداری یزد فردا یکشنبه ۹ مردادماه ۱۴۰۱ اداره‌های دولتی این شهر تعطیل اعلام شد. 🔹سازمان‌های خدمات رسان فردا مشغول خدمت‌رسانی هستند و بانکها نیز در شعب منتخب به مردم ارائه خدمت می‌کنند.,0
8565,‏بدترین کاری که میتونی برای خودت انجام بدی، قضاوت خودت از نگاه دیگرانه.,0
8566,به بابام گفتم : بابا خلقت انسان روی چه اساسی پایه گذاری شده گفت: «تبدیل مایع به جامد» از اون روز به بعد دیگه ازش سوال نمیپرسم چون خیلی درکش از هستی بالاست,1
8567,‏باید یه تیشرت بگیرم ک روش نوشته باشه « من دل‌نازکم، الکی ادای آدم قویا رو میارم لطفا با من مهربون باش. »,0
8568,گربه، سگ، شتر، اسب، قاطر و باقی حیوانات و احشام از لحظه‌ی تولد فرزندانشون آموزش و تربیت اونها رو شروع میکنن گفتم به عنوان اشرف مخلوقات درست نیست هفت هشت سال اول زندگی بچه‌تون رو به بهانه‌ی اینکه بچه‌ست از تربیت و آموزشش غافل شید و یک موجود نچسب و بدردنخور تحویل اجتماع دهید,0
8569,‏دوستم اومده خونمون داداشم به مامان میگه همین دختر رو اگه من آورده بودم الان داستان داشتیم😂,1
8570,مرتضی پورعلی گنجی به تیم پرسپولیس پیوست او امروز قراردادش رو با این تیم رسمی کرد. مدیران باشگاه پرسپولیس به خاطر دو بازی باقیمانده در لیگ برتر و همچنین بسته بودن پنجره نقل و انتقالات فعلا این موضوع رو رسانه‌ای نکردهن. قراره بعد از پایان بازی‌های لیگ برتر، پرسپولیس از این خرید جدید خود رونمایی کنه.,0
8571,هيچي ولش كن= وقتي داشتم بات حرف ميزدم بايد توجه ميكردي.,0
8572,‏به مامانم میگم چرا این عدسی انقد بوی بد میده میگه عه مگه بویاییت برگشته، هیشکی نمیخورد خواستم بریزم دور گفتم تو نمیفهمی بدم به تو:/,1
8573,‏میخوای یه دخترو خوشبخت کنی؟ ۱.رو اعتماد به نفس و عزت نفست کار کن ۲.بالغانه فکر کن حرف بزن رفتار کن ۳.شوخ طبع باش و فرقشو با چسنمکی یاد بگیر ۴.لاس زدنو یاد بگیر و نذار دنیاش یکنواخت بشه ۵.محبت کلامی غیر کلیشه ای یاد بگیر و حس خاص بودن بهش بده ۶. کمتر بگو دوستت دارم بیشتر نشونش بده,0
8574,‏توی زندگیم همه چیز و همه کس در زمان و مکان نادرست اتفاق افتادن، انگار من بلیط اشتباه گرفتم یا دسته خرابه رو بهم دادن.,0
8575,مچ گربه رو در حالی که داشت با پنجه‌هاش وسط دیس آجیل جا باز میکرد تا برینه،گرفتیم،داستانی داریم با عن این بشر هر بار.,1
8576,کسایی که واقعا مهربونن، دائما ادای کسایی که خیلی مهربون و خوبن رو در نمیارن، اونقدر معمولین که به چشم نمیان، مگر توی لحظه های سخت,0
8577,آمریکا در حال آماده کردن پاسخ مناسب به اقدام روسیه است 🔸سی ان ان گزارش داد: مقامات دولت بایدن از نزدیک بر اقدامات روسیه نظارت خواهند کرد و پاسخ مهمی را در روز سه شنبه آماده خواهند کرد,0
8578,‏تنها چیزی که از کودکیم تا الان تغییری نکرده رابطه من با خوراکی های خونه‌س ۲۳ ساله مامان قایم می‌کنه من پیدا می‌کنم.,1
8579,‏وقتی دارین وزن کم میکنین، هیچوقت لباس گشاد و راحتی نپوشین نیم‌تنه بپوش، لباسِ روشن و تنگ بپوش که راحت نباشی و وقتی هم که میخوای رژیمتو بشکنی و تنبلیت میاد ورزش کنی اون شکم لامصب جلو چشمت باشه,0
8580,‏بالاخره یه‌ روز با کفگیر برنج می‌ریزم تو دهن وحید شمسایی فیلمشو وایرال می‌کنم.,1
8581,قیافه اون انسانای اولیه‌ای که قبل از کشف آتش مردن تو جهنم دیدنیه,1
8582,از بدترین کارهایی که با یه آدم میتونین بکنین نادیده گرفتن و کوچیک شمردن غم و اندوهشه چیزهایی مثل ای بابا همه ازین مشکلات دارن،حتما حکمتی توش بوده،زیادی سخت میگیری نه تنها کمکی به اون آدم نمیکنه،بلکه آخرین سنگرش که همون پناه آوردن به شما و ابراز غمش بوده رو هم ازش میگیرین,0
8583,یکی از این کلاهبردارهای حوزه رمزارز که دستگیر شده بود بعد از آزادیش توی یه ویدئو می‌گفت من تازه فهمیدم چرا ساتوشی مخفی شده :))),1
8584,🔸سال آینده واردات گوشی همراه بیش از ۶۰۰ دلار وجود ندارد مقدسی، رئیس کل گمرک: ▫️سومین منبع درآمد کشور برای تامین بودجه گمرک است. ▫️سال آینده واردات خودرو و همچنین واردات موبایل با ارزش بیش از ۶۰۰ دلار پیش بینی نشده است. ▫️نظارت بیش از حد گمرک سبب آسیب به عدم سرمایه گذاری خارجی می‌شود.,0
8585,"‏با اینکه میدونی طرفت ادم مناسبی برای رابطه نیست و باهاش ادامه میدی به امید اینکه یروز درست بشه ، اسم این کار عاشق بودن نیست ، ""حماقته""",0
8586,بابام با ۱۶ میلیون تومان خونه خرید، من هدست,0
8587,جدی جدی یازده ماه از سال گذشتا، انگار همین دیروز بود از تموم نشدن فروردین می‌نالیدیم!,0
8588,‏من سر جلسه امتحان ۲۰ درصد دقتم برای پاس شدن و نمره خوب گرفتنه ۸۰ درصد دقتم برای اینکه برگه پاسخنامه رو دقیقا از وسط تا کنم که لبه هاش لب‌به‌لب بشه,1
8589,آدم‌هایی که اطراف‌مون هستن تاثیر زیادی در وضع و حال روانی‌ آدم دارن. خیلی. از محتوای فکر تا فرم بدن و میمیک صورت‌‌شون. تازگی بیشتر از قبل اون جمله معروف فروید رو درک می‌کنم که تلویحی میگه «قبل از اینکه روی خودتون تشخیص افسردگی بذارین، ببینین دورتون رو آدم‌های ناخوش نگرفته باشن».,0
8590,گوشه‌گیری،کم حرف‌شدن و دورشدن از آدم‌ها معمولا یک شبه اتفاق نمی‌افته. به تدریج و بدون این که بدونی، فاصله‌ات با چیزهای مختلف زیاد می‌شه و در یک لحظه به خودت که میای، می‌بینی بهش عادت کردی.,0
8591,پسرا جوری از قهر کردن و مودی بودن دخترا میگن انگار خودشونو نمیبینن وقتی چس کنن ما باید خودمونو پاره کنیم براشون تا یه کلمه حرف بزنن,0
8592,اسم عشقتون رو میذارید جانان؟؟لابد بعد از مصرف میذاریدش تو فریزر که محتوای داخلش کپک نزنه؟,1
8593,فوت ۷ بیمار کووید-۱۹ در شبانه روز گذشته 🔹 مبتلایان جدید: ۲۰۱۳ نفر 🔹 قربانیان جدید: ۷ نفر 🔹 کل مبتلایان: ۷۲۴۶۷۰۷ نفر 🔹 کل قربانیان: ۱۴۱۴۲۷ نفر 🔹 بهبودیافتگان: ۷۰۶۴۲۴۲ نفر 🔹 بیماران بدحال: ۳۱۶ نفر,0
8594,از این استرسای بی‌دلیلم بیزارم. قلبم داره وایمیسته بدون اینکه هیچ اتفاق ویژه‌ای افتاده باشه. انگار یه ربع دیگه امتحان نهایی دارم و تازه الان فهمیدم.,0
8595,‏نمیدونم این فرهنگ اصیل و قدیمی ایرانی که ازش حرف می‌زنید چیه و کجاست؟ من که از موقعی که یادمه همش بی‌فرهنگی دیدم,0
8596,"قشنگ ترین تعریفی که از دلتنگی شنیدم این بود که می گفت: ""ألحنین هو أن تسمع اصوات من تحبهم و تلتفت ولا تری احداً "" دلتنگی اونه که صدای کسی که دوستش داری رو بشنوی، اون وقت سر برگردونی ولی کسی رو نبینی.",0
8597,🔸آزمون‌ها و امتحانات مدارس به بعد از ماه مبارک رمضان موکول شود ▫️مرکز سنجش و پایش کیفیت آموزشی وزارت آموزش و پرورش با صدور اطلاعیه ای از مدارس خواست برگزاری آزمون‌ها و امتحانات را به بعد از ماه مبارک رمضان موکول کند. ▫️همچنین نهمین آزمون استخدامی متمرکز دستگاه‎های اجرایی کشور، رشته‎های شغلی وزارت آموزش و پرورش، صبح روزهای پنجشنبه و جمعه، مورخ ۱۵ و ۱۶ اردیبهشت ماه ۱۴۰۱ که پس از ماه مبارک رمضان خواهد بود، برگزار می‎شود.,0
8598,درست وقتی داری تو آتیش میسوزی، همه به بهونه ی آب آوردن تنهات میزارن.,0
8599,بدبختی ما از جایی شروع شد که از بچگی دائما بهمون گفتن: ملت دارن نگا میکنن! زشته جلوی بقیه! مردم چی میگن! در دروازه رو میشه بست اما دهن مردم رو نه! و با این تربیت نظر دیگران اولویت و اهمیت داده شد تا نظر خودمون. برای تغییر از خودمون شروع کنیم,0
8600,‏موفق ترین انسانها آنهایی نیستند که به ثروت یا قدرت رسیده اند بلکه کسانی هستند که هیچگاه دیگران را نرنجانده اند، دل کسی را نشکسته اند و باعث غم و اندوه هیچکس نشده اند,0
8601,‏دیدی یه چیزی رو پیدا نمیکنی مامانت میاد و بهت نشون میده که همون جا جلوی چشمت بوده و نمیدیدیش؟ یه رفیق یا پارتنر خوب تو زندگی مثل مامان عمل میکنه، وقتی حس میکنی خوشبختی رو گم کردی و نیست،میاد بهت نشون میده که جلوی چشمته,0
8602,سربازان اوکراینی در جزیره مار زنده هستند 🔹نیروی دریایی اوکراین گفته سربازان اوکراینی جزیرهٔ مار اوکراین در دریای سیاه زنده هستند. 🔹روز جمعه گزارش شده بود که ۱۳ سرباز اوکراین در اثر حمله روسیه و در دفاع از یک جزیره کوچک این کشور کشته شدند. رئیس جمهور اوکراین از این سربازان قدردانی کرده بود. 🔹گزارش شده بود که این سربازان اوکراینی دستور تسلیم از سوی کشتی روسی را نادیده گرفته و در عوض به آن ناسزا گفته بودند. حالا نیروی دریایی ارتش اوکراین می‌گوید ارتباط آنها با سربازان تا امروز قطع بوده است. 🔹جزیره مار، جزیره‌ای صخره‌ای با مساحت ۱۶ هکتارمتعلق به اوکراین است که در حدود ۳۰۰ کیلومتری غرب شبه جزیره کریمه واقع است.,0
8603,البته بی پول بودن نشونه ی بیشعور بودن نیست، ولی بی پول که باشی شعورتم میبرن زیر سوال,0
8604,🔺️واکسن آسترازنکا برای افغان های مقیم ایران 🔹امروز محموله یک میلیون دوزی واکسن آسترازنکا وارد ایران شد؛ این محموله را کشور لهستان به ایران فرستاده تا فقط پناهندگان افغان ساکن در ایران واکسینه شوند!,0
8605,🔴 نایک هم راه مک دونالد را در پیش گرفت. 🔹نایک پس از تعلیق فعالیت در ماه مارس، بازار روسیه را به طور کامل ترک می‌کند.,0
8606,اينكه ما همه‌ عمرمونو حروم كنيم كه به ديگران ثابت كنيم ضعيف نيستيم ، اصلا خودش يک ضعفه .,0
8607,دیدی با یکی میری مسافرت همچی اون حساب میکنه؟ اگه دیدی خیلی لاشخوری,1
8608,واقعا هم لیاقت کسی که با چشمای باز میبوسه ممنوع الکار شدنه,1
8609,‏کاش همین روز اول تابستون همه به خواب تابستانه بریم و وقتی از خواب بیدار شدیم، ببینیم که پاییز قشنگ و خنکمون از راه رسیده.,0
8610,‏کاش مردم یه قو رو بذارن بمونه برای طبیعت. اینا همونان که به چین و چینی برای خوردن هر موجود زنده‌ای فحش می‌دادند.,0
8611,‏وزیر بهداشت: در قضیه کرونا هزینه درمان هر بیمار ۴۰ میلیون تومان بود ولی هزینه هر واکسن ۸ دلار شد,0
8612,آخرش معلوم می‌شه اینا چندتا عموپورنگ دارن و هر کدوم از این عموپورنگ‌ها رو وقتی به یه سن مشخصی می‌رسه درجا با یه عموپورنگ تازه نفس دیگه تعویضش می‌کنن.,1
8613,یه استاد داشتیم بچه‌شو میاورد سر کلاس این دخترا یجوری بخاطر نمره قربون صدقه‌ی بچه‌ش میشدن ابروی مارو برده بودن، حتی یکی‌دو بار سعی کردن از بالای کول من ماچش کنن,1
8614,امروز یاد یه خاطره‌ای افتادم از خونه دانشجویی، مرتضی ریاضی عمومی ضعیف بود، شب امتحان غصه می‌خورد، نوید گفت من جات میرم امتحان می‌دم (نوید خیلی فیزیکش خوب بود)، نوید رفت امتحان داد و افتاد :)),1
8615,‏برین با اینایی که کپشن پستای اینستا رو تا تهش میخونن ازدواج کنین، کسی که انقدر حوصله داره که هم میشینه عکسو با دقت نگاه میکنه هم لایکش میکنه هم کپشنشو تا ته میخونه قطعا حوصله‌ی شمارم داره,1
8616,‏یه افسانه جالب ژاپنی هست که میگه اگه همیشه احساس بی‌پولی میکنی به این معنیه که تو زندگی قبلی معشوقه ولخرجی داشتی,1
8617,دوستان بنده الان از خیابون میام؛ واقعا خورشید جلوش به ماست.,1
8618,🔴نماینده وزارت فرهنگ در عمان: مردم در نمایشگاه تهران درباره اقامت و ویزای عمان می پرسند نماینده وزارت فرهنگ و جوانان عمان در نمایشگاه بین‌المللی کتاب تهران می‌گوید: 🔹در مدتی که در غرفه نشسته‌ایم می‌آیند و درباره شرایط ویزا و اقامت و هزینه‌های آن می‌پرسند. 🔹امسال اکثر کسانی که می‌آیند از اقامت می‌پرسند و کمتر درباره کتاب می‌پرسند.,0
8619,مردم اکراین به زیبایی مشهورند در دنیا و جملگی بلوند و چش رنگی و قدبلند نه واقعا حیف نیست اوارگی و جنگ؟! کاش اگه جا نیست بیان خونه ما,0
8620,ولی من انقدر تباه بودم که هر وقت دوست پسرمو میدیدم کیلومتر ماشینشو می‌نوشتم دفعه بعد چک میکردم ببینم چقدر بیرون رفته یه وقت دروغ بهم نگفته باشه حقم نداشت ریستش کنه :))))),1
8621,‏یاس میخواد آهنگ ۱۶ دقیقه ای بده؟ احتمالا کرونای دلتا و اومیکرون به علاوه زلزله های اخیر رو میخواد باهم پوشش بده,1
8622,‏دخترا جوری از باخت امبر هرد خوشحالن انگار جانی دپ میخواستع بعد از پیروزی تو دادگاه بیاد اینارو بگیره، اسکل جانی دپ اصلا نمیدونه ایران کجاست چه برسه به کرج,1
8623,‏چه فعل و انفعالاتی در آدم رخ می‌ده یه لحظه دوست داره بزنه شوهرو له کنه سر به تنش نباشه، یه لحظه دوست داره کنارش بشینه گپ بزنه، یه لحظه پرتش کنه بیرون، یه لحظه بغلش کنه....و این چرخه ادامه دارد....,1
8624,‏أحياناً تشتاق إلى شخص لدرجة أنه لو عرف كم تشتاق إليه لخجل من غيابه گاهی آدمیزاد، آنچنان دلتنگ کسی می‌شود، که او اگر بداند، از نبودنش شرمگین خواهد شد.,0
8625,اقا دیتو که فهمیدیم دنگی و این حرفاس. جلسه کاری تو کافی شاپ به عهده ی کیه؟ کارفرما یا شما؟😂,1
8626,‏اینهمه درس میخونی، موقع امتحان پاره میشی و یک سال بعدش ازت میپرسن چه درس‌هایی رو پاس کردی و تو فقط تنظیم خانواده رو یادت میاد,1
8627,پسر تو بخندونش، خانوادش به اندازه کافی اشکاشو در میارن!,0
8628,شهاب حسینی: کارگردان عنکبوت مقدس بازی در این فیلم را به بنده پیشنهاد دادند که به دليل عدم علاقه به موضوع و نگاه کارگردان ، پیشنهاد ایشان را نپذیرفتم شهاب حسینی ضمن تبریک به زهرا امیرابراهیمی نوشت؛ پیام تبریک بنده مختص به شخص خانم امیر ابراهیمی بوده و به عنوان دارنده این عنوان، این تبریک را به ایشان، وظیفه خود می‌دانم. لذا هيچ نظری و تاییدی نسبت به فیلم، کارگردان و سایر موارد آن ندارم به همان دلیلی که کارگردان فیلم، زمانی که برای فیلم مست عشق در ترکیه بودم ضمن ملاقاتی بازی در این فیلم را به بنده پیشنهاد دادند که به دليل عدم علاقه به موضوع و نگاه کارگردان ، پیشنهاد ایشان را نپذیرفتم .,0
8629,‏خیلی از افراد گوشه گیر، آدمایی هستن که آرزوی همنشینی با دیگران رو دارن ولی تصور میکنن که به اندازه کافی دوست داشتنی نیستن....,0
8630,‏به راننده گفتم یه کم جلوتر یه فست‌فودی خوب هست، وایستا من برم یه‌چیزی بگیرم و بیام. وایستاد، رفتم و برگشتم، دیدم نیست. وقتی نمی‌شه به این‌ها ستاره داد معلوم راننده اتوبوس‌های شهرداری هرکاری که دلشون بخواد می‌کنن.,1
8631,‏باگ دوست داشتن فقط اونجا که کلی حرصت داده نگرانت کرده و میخوای باهاش قهر کنی، ولی نمیشه...!,0
8632,🔴دربی تهران با تماشاگر شد با اعلام سجادی وزیر ورزش دیدار استقلال - پرسپولیس با حضور 10 هزار نفر از هواداران هر تیم برگزار خواهد شد.,0
8633,‏آقا من امروز به معنای واقعی کلمه ریدم. بابای یکی از دوستام اومد موهاشو بزنم، همینطوری که داشتم روی کله ش کار می کردم و اونم ساکت بود، برای خودم فکر می کردم که پول نگیرم ازش. یهو وسط کار بهش گفتم قابل نداره :))))))))))) پشمای جفتمون ریخت.,1
8634,نوار بهداشتی رو اگه برعکس بذاری یه آهنگ دیگه می‌خونه؟,1
8635,دوستای من وقتى ازدواج مى كنند فكر مى كنند تو يه بازى اى برنده شدن كه منِ مجرد توش باختم :))),1
8636,مثل برنده ها رفتار کن حتی اگر یه بازنده ای چون از زمانی که دیگران فکر کنن برنده‌ای بردهات شروع میشه,0
8637,‏تنها تفریحی که تو این روزها واسم مونده اینه که اون استوریایی که باید خطشو تا ته بکشیم و امتیاز بدیم رو همون اول ول میکنم تا بفنا بره,1
8638,بزرگ شدم ولی هنوز که هنوزه خجالت می‌کشم که تنهایی وارد جمع فامیلی بشم و سلام کنم.!,0
8639,اینکه اهواز به رشت نزدیک تره تا به بندرعباس یکم منو متزلزل کرده,1
8640,فوت ۵۹ بیمار کووید-۱۹ در شبانه روز گذشته 💢 مبتلایان جدید: ۳۸۱۶۰ نفر 💢 قربانیان جدید: ۵۹ نفر 💢 کل مبتلایان: ۶۴۴۶۴۰۴ نفر 💢 کل قربانیان: ۱۳۲۵۶۳ نفر 💢 بهبودیافتگان: ۶۱۱۵۱۳۴ نفر 💢 بیماران بدحال: ۱۸۱۹ نفر,0
8641,خوبی باشگاه بانوان اینه که کسی نیست بهشون بگه اشتباه میزنی چون همشون دارن اشتباه میزنن 😂😂,0
8642,‌‏با اینکه ارادت خاصی به بربری دارم ولی الویه-بربری واقعا جایی واسه دفاع باقی نذاشته. الویه از گلوت رد میشه میره تو معده‌ت هضم میشه و تو هنوز داری بربری می‌جویی.,1
8643,شهردار بجنورد تفکیک جنسیتی در بوستان آفرینش را تکذیب کرد شهردار بجنورد با تکذیب مضامین کلیپ پخش شده در فضای مجازی مبنی بر تفکیک جنسیتی در بوستان آفرینش گفت: ◽️ادعاهای این کلیپ صحت ندارد. ◽️این کلیپ این باور را در مخاطب القا می کند که دیوار برای جداسازی زنان و مردان در فضای داخلی مجموعه یک بوستان اجرا شده است. ◽️دیوار در بوستان آفرینش بجنورد در راستای ایجاد حصار برای بوستان بانوان اجرا شده است. ◽️محصور کردن بوستان آفرینش در راستای ایجاد بوستان بانوان انجام گرفته و در بخشی از پارک که مشرف به خیابان و معبر عام است اجرایی شده است.,0
8644,‏با دوستم سوار اژانس شدیم راننده پرسید کجا میرید دوستم گفت داریم میریم ترمیم ناخن :))),1
8645,‏کاش می‌فهمیدیم بعضی از این بانکدارها از چی ناراحتن که اینقدر با لحن نامناسب جواب سوال‌ ارباب رجوع رو میدن,0
8646,فوت ۳ بیمار کووید-۱۹ در شبانه روز گذشته 🔹 مبتلایان جدید: ۱۷۱ نفر 🔹 قربانیان جدید: ۳ نفر 🔹 کل مبتلایان: ۷۲۳۲۶۱۴ نفر 🔹 کل قربانیان: ۱۴۱۳۲۱ نفر 🔹 بهبودیافتگان: ۷۰۵۳۴۸۹ نفر 🔹 بیماران بدحال: ۴۸۶ نفر,0
8647,قیمت های نجومی بلیت دربی 🔹فروش بلیت بازی استقلال و پرسپولیس از دقایقی پیش آغاز شده اما این سامانه از لحظه شروع بلیت‌فروشی با اختلال مواجه شده است. قیمت بلیت جایگاه ۲۰۰ هزارتومان، روبروی جایگاه ۱۵۰ هزارتومان و طبقه دوم و پشت دروازه ۱۰۰ هزار تومان است.,0
8648,🔴 حداکثر میزان افزایش اجاره بهای مسکن در کشور تعیین شد 🔹در جلسه ستاد تنظیم بازار به ریاست معاون اول رئیس‌جمهور، سقف افزایش اجاره بهای مسکن نسبت به اجاره بهای سال ۱۴۰۰ ، در تهران حداکثر ۲۵ درصد، کلانشهرهای بالای یک میلیون نفر جمعیت ۲۰ درصد و سایر شهرها ۱۵ درصد تعیین شد.,0
8649,اسامی پذیرفته شدگان نهایی آزمون دکتری اعلام شد رئیس سازمان سنجش آموزش کشور از اعلام اسامی پذیرفته‌شدگان نهایی آزمون ورودی دوره دکتری «Ph.D» نیمه‌متمرکز سال ۱۴۰۱ دانشگاه‌ها و مؤسسات آموزش عالی و دانشگاه آزاد اسلامی خبر داد.,0
8650,‏گویا پسر دایی 15 سالم ی دوس دختر داره سی ساله ، میره دم مدرسه اجازه شو میگیره میگه خاله شم و میرن بیرون ... پشم های من و داییم و ناظم مدرسه ریخته 😂🚶,1
8651,‏یه دیالوگی بود که میگفت: ‌ «تو از ظرف بیسکوئیت همیشه اون تیکه که شکسته رو برمیداری، چون فکر میکنی لیاقت خوبشو نداری»‌ و ما چقدر نرفتیم، نخوردیم، نپوشیدیم و آدما رو پس زدیم، چون هیچکس نبود که بهمون حس کافی بودن بده، هیچوقت حس نکردیم لیاقت داریم,0
8652,اگه روزه می‌گیری و به کسی‌که داره آب می‌خوره چپ‌چپ نگاه نمی‌کنی، دمت گرم. اگه روزه نمی‌گیری و به یه روزه‌دار نمی‌گی دیوونه‌ای، دمت گرم. کلا همین که به کار کسی کار نداری و سرت تو زندگی خودته، دمت گرم.,0
8653,‏قبلا 70 درصد بدن آدمها رو آب تشکیل میداد الان دروغ!,0
8654,‏یه پاساژ ساختن تو انزلی، اسمشو گذاشتن انزل مال.:)))))))))))))),1
